image,updated_at,annotation_id,choice,lead_time,id,created_at,annotator
/data/upload/2/bc676f05-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_kv26dmm.jpg,2023-05-23T16:45:12.358304Z,47,[SO-TP] Single object present - single object detected,4.901,47,2023-05-23T16:45:12.358265Z,3
/data/upload/2/418a1ee1-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_zbQe8Vc.JPG,2023-05-23T16:45:21.047540Z,48,[SO-TN] No object present – no object detected,5.806,48,2023-05-23T16:45:21.047472Z,3
/data/upload/2/b4df89db-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_t3Tax8H.JPG,2023-05-23T16:45:37.445068Z,49,[SO-TN] No object present – no object detected,14.826,49,2023-05-23T16:45:37.445026Z,3
/data/upload/2/99005b94-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_9CKAAxL.jpg,2023-05-23T16:45:43.821392Z,50,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),4.677,50,2023-05-23T16:45:43.821350Z,3
/data/upload/2/67391c46-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_igPf114.JPG,2023-05-23T16:45:50.090157Z,51,[SO-TP] Single object present - single object detected,4.309,51,2023-05-23T16:45:50.090096Z,3
/data/upload/2/335ec8ae-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_9Wyt0Q3.JPG,2023-05-23T16:45:55.237708Z,52,[SO-TP] Single object present - single object detected,3.543,52,2023-05-23T16:45:55.237664Z,3
/data/upload/2/a55f664b-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_dkRVUMK.JPG,2023-05-23T16:46:04.200332Z,53,[SO-TP] Single object present - single object detected,3.755,53,2023-05-23T16:46:04.200286Z,3
/data/upload/2/b74923d1-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_QosqoUo.JPG,2023-05-23T16:46:09.513783Z,54,[SO-TP] Single object present - single object detected,3.608,54,2023-05-23T16:46:09.513736Z,3
/data/upload/2/ef2ae82d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_SVQmDnj.JPG,2023-05-23T16:46:15.099031Z,55,[SO-TP] Single object present - single object detected,3.501,55,2023-05-23T16:46:15.098989Z,3
/data/upload/2/c66fefa6-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_9n6XP1l.JPG,2023-05-23T16:46:21.926598Z,56,[SO-TP] Single object present - single object detected,4.783,56,2023-05-23T16:46:21.926557Z,3
/data/upload/2/95ae68c8-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_CUHvmWw.JPG,2023-05-23T16:46:29.885813Z,57,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),5.04,57,2023-05-23T16:46:29.885772Z,3
/data/upload/2/86d0652f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Hn0LPXX.JPG,2023-05-23T16:46:36.553004Z,58,[SO-TP] Single object present - single object detected,4.106,58,2023-05-23T16:46:36.552961Z,3
/data/upload/2/9f464646-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_uud0Dr8.JPG,2023-05-23T16:46:41.807037Z,59,[SO-TP] Single object present - single object detected,3.619,59,2023-05-23T16:46:41.806997Z,3
/data/upload/2/f647e075-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_1e69Igx.JPG,2023-05-23T16:46:48.312681Z,60,[SO-TP] Single object present - single object detected,4.845,60,2023-05-23T16:46:48.312644Z,3
/data/upload/2/cd872b63-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_cTqVlJK.JPG,2023-05-23T16:46:54.702569Z,61,[SO-TP] Single object present - single object detected,4.919,61,2023-05-23T16:46:54.702524Z,3
/data/upload/2/6205f8d4-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_vd0rt5c.JPG,2023-05-23T16:46:59.630929Z,62,[SO-TP] Single object present - single object detected,3.176,62,2023-05-23T16:46:59.630887Z,3
/data/upload/2/e4dc7f1c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_RzJeGvM.JPG,2023-05-23T16:47:06.041620Z,63,[SO-TP] Single object present - single object detected,3.278,63,2023-05-23T16:47:06.041577Z,3
/data/upload/2/a5808383-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_1UP4YCR.JPG,2023-05-23T16:47:12.838675Z,64,[SO-TP] Single object present - single object detected,4.944,64,2023-05-23T16:47:12.838634Z,3
/data/upload/2/24f93ca7-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_t50AK4F.JPG,2023-05-23T16:47:17.906787Z,65,[SO-TP] Single object present - single object detected,3.258,65,2023-05-23T16:47:17.906742Z,3
/data/upload/2/ffd17af6-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_hwN7b7B.JPG,2023-05-23T16:47:23.443572Z,66,[SO-TP] Single object present - single object detected,3.63,66,2023-05-23T16:47:23.443516Z,3
/data/upload/2/0960ace3-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Rhc06Xo.JPG,2023-05-23T16:47:27.468029Z,67,[SO-TP] Single object present - single object detected,2.256,67,2023-05-23T16:47:27.467989Z,3
/data/upload/2/b290a72d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_O8Yw1TN.JPG,2023-05-23T16:47:32.129596Z,68,[SO-TP] Single object present - single object detected,2.933,68,2023-05-23T16:47:32.129535Z,3
/data/upload/2/f6d527c5-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_7IXnr7e.JPG,2023-05-23T16:47:38.426164Z,69,[SO-TP] Single object present - single object detected,3.769,69,2023-05-23T16:47:38.426122Z,3
/data/upload/2/e34c9eed-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_9BhmAq2.JPG,2023-05-23T16:47:43.751231Z,70,[SO-TP] Single object present - single object detected,3.695,70,2023-05-23T16:47:43.751187Z,3
/data/upload/2/b6f1d724-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_allriv1.JPG,2023-05-23T16:47:48.518548Z,71,[SO-TP] Single object present - single object detected,3.225,71,2023-05-23T16:47:48.518512Z,3
/data/upload/2/9a3b149b-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_xTt2X4t.JPG,2023-05-23T16:47:53.468875Z,72,[SO-TP] Single object present - single object detected,3.44,72,2023-05-23T16:47:53.468812Z,3
/data/upload/2/e9ac5cdb-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_FOUrlX3.JPG,2023-05-23T16:47:58.670637Z,73,[SO-TP] Single object present - single object detected,2.912,73,2023-05-23T16:47:58.670600Z,3
/data/upload/2/102e1a91-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_2LSb931.JPG,2023-05-23T16:48:08.398876Z,74,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),8.128,74,2023-05-23T16:48:08.398812Z,3
/data/upload/2/9154a750-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_vZXYLAk.JPG,2023-05-23T16:48:13.579511Z,75,[SO-TP] Single object present - single object detected,3.718,75,2023-05-23T16:48:13.579469Z,3
/data/upload/2/e74ec61d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_wi35XZb.JPG,2023-05-23T16:48:17.737346Z,76,[SO-TP] Single object present - single object detected,2.824,76,2023-05-23T16:48:17.737306Z,3
/data/upload/2/a7bb80ca-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_ztKNYrE.JPG,2023-05-23T16:48:24.287957Z,77,[SO-TP] Single object present - single object detected,3.995,77,2023-05-23T16:48:24.287916Z,3
/data/upload/2/0d82266a-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_MLD6Yca.JPG,2023-05-23T16:48:31.313373Z,78,[SO-TP] Single object present - single object detected,3.446,78,2023-05-23T16:48:31.313311Z,3
/data/upload/2/a8542783-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_g9JgKLG.JPG,2023-05-23T16:48:38.596079Z,79,[SO-TP] Single object present - single object detected,5.541,79,2023-05-23T16:48:38.596035Z,3
/data/upload/2/0877f98b-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_NlEHPK6.JPG,2023-05-23T16:48:44.007997Z,80,[SO-TP] Single object present - single object detected,3.927,80,2023-05-23T16:48:44.007955Z,3
/data/upload/2/a92d0d63-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_IlDMXv0.JPG,2023-05-23T16:48:49.338501Z,81,[SO-TP] Single object present - single object detected,3.26,81,2023-05-23T16:48:49.338403Z,3
/data/upload/2/0153c2b8-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_sLaspxo.JPG,2023-05-23T16:48:54.956542Z,82,[SO-TP] Single object present - single object detected,3.567,82,2023-05-23T16:48:54.956499Z,3
/data/upload/2/ffda9011-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Xr54pk7.JPG,2023-05-23T16:49:01.576061Z,83,[SO-TP] Single object present - single object detected,4.884,83,2023-05-23T16:49:01.576021Z,3
/data/upload/2/9d80a07a-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Qe9N6VO.JPG,2023-05-23T16:49:11.156313Z,84,[SO-TP] Single object present - single object detected,6.763,84,2023-05-23T16:49:11.156250Z,3
/data/upload/2/3ea16e54-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_plSunpN.JPG,2023-05-23T16:49:16.862227Z,85,[SO-TP] Single object present - single object detected,3.836,85,2023-05-23T16:49:16.862185Z,3
/data/upload/2/949e081c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Zk5JvbZ.JPG,2023-05-23T16:49:21.950606Z,86,[SO-TP] Single object present - single object detected,3.622,86,2023-05-23T16:49:21.950565Z,3
/data/upload/2/366a99f7-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_jcpMzAV.JPG,2023-05-23T16:49:26.780817Z,87,[SO-TP] Single object present - single object detected,3.34,87,2023-05-23T16:49:26.780751Z,3
/data/upload/2/52a2bd1a-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_0F7KoKj.JPG,2023-05-23T16:50:04.932052Z,88,[SO-TN] No object present – no object detected,29.325,88,2023-05-23T16:49:36.006892Z,3
/data/upload/2/a9fe6516-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_NaCpxNS.JPG,2023-05-23T16:50:11.726217Z,89,[SO-TN] No object present – no object detected,4.834,89,2023-05-23T16:50:11.726157Z,3
/data/upload/2/7fcc6d63-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_2Pgoje4.JPG,2023-05-23T16:50:17.347772Z,90,[SO-TP] Single object present - single object detected,3.89,90,2023-05-23T16:50:17.347731Z,3
/data/upload/2/c1c2cbbe-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_tg8UoFa.JPG,2023-05-23T16:50:22.417360Z,91,[SO-TP] Single object present - single object detected,3.486,91,2023-05-23T16:50:22.417309Z,3
/data/upload/2/d31f0a98-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_m1lOout.JPG,2023-05-23T16:50:28.345056Z,92,[SO-TP] Single object present - single object detected,3.521,92,2023-05-23T16:50:28.345017Z,3
/data/upload/2/e8d15a8d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_7oUqmOR.JPG,2023-05-23T16:50:34.848033Z,93,[SO-TP] Single object present - single object detected,5.026,93,2023-05-23T16:50:34.847990Z,3
/data/upload/2/b858328e-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_dX8XXfA.JPG,2023-05-23T16:50:39.284851Z,94,[SO-TP] Single object present - single object detected,2.823,94,2023-05-23T16:50:39.284808Z,3
/data/upload/2/9104ba74-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_lMPxyqv.JPG,2023-05-23T16:50:44.930543Z,95,[SO-TP] Single object present - single object detected,4.212,95,2023-05-23T16:50:44.930500Z,3
/data/upload/2/fca2a1b5-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Z49k7TU.JPG,2023-05-23T16:50:50.300824Z,96,[SO-TP] Single object present - single object detected,3.234,96,2023-05-23T16:50:50.300763Z,3
/data/upload/2/8037bad4-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Vf6Xh8Y.JPG,2023-05-23T16:50:54.660029Z,97,[SO-TP] Single object present - single object detected,2.635,97,2023-05-23T16:50:54.659987Z,3
/data/upload/2/f074dd12-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_dSrHnZ8.JPG,2023-05-23T16:51:01.600367Z,98,[SO-TP] Single object present - single object detected,3.166,98,2023-05-23T16:51:01.600326Z,3
/data/upload/2/2ca638c6-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_f0E0Ped.JPG,2023-05-23T16:51:06.336372Z,99,[SO-TP] Single object present - single object detected,1.899,99,2023-05-23T16:51:06.336325Z,3
/data/upload/2/b7d29aa7-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_HVgJkDV.JPG,2023-05-23T16:51:12.320587Z,100,[SO-TP] Single object present - single object detected,4.186,100,2023-05-23T16:51:12.320542Z,3
/data/upload/2/77faf61f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_NwAmH6T.JPG,2023-05-23T16:51:20.555654Z,101,[SO-TP] Single object present - single object detected,6.43,101,2023-05-23T16:51:20.555612Z,3
/data/upload/2/94f1a3ff-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_G7mlxNs.JPG,2023-05-23T16:51:25.557491Z,102,[SO-TP] Single object present - single object detected,3.248,102,2023-05-23T16:51:25.557431Z,3
/data/upload/2/12bcb97f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_41x0146.JPG,2023-05-23T16:51:31.480509Z,103,[SO-TP] Single object present - single object detected,4.348,103,2023-05-23T16:51:31.480453Z,3
/data/upload/2/15ccdd03-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_WcZJuYA.JPG,2023-05-23T16:51:36.619225Z,104,[SO-TP] Single object present - single object detected,3.627,104,2023-05-23T16:51:36.619179Z,3
/data/upload/2/692e8c74-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_yTBIb0y.JPG,2023-05-23T16:51:42.242738Z,105,[SO-TP] Single object present - single object detected,3.994,105,2023-05-23T16:51:42.242694Z,3
