image,updated_at,annotation_id,choice,lead_time,id,created_at,annotator
/data/upload/5/813da20c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_r2M3bDU.JPG,2023-06-05T09:07:18.036287Z,578,[MO-TP] Multiple objects present - All objects detected,5.604,576,2023-06-05T09:07:18.036243Z,6
/data/upload/5/39747b66-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_lMse76C.JPG,2023-06-05T09:07:27.275430Z,579,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),7.509,577,2023-06-05T09:07:27.275389Z,6
/data/upload/5/ebe2d8b8-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_fEM3y9d.JPG,2023-06-05T09:07:34.332027Z,580,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),5.679,578,2023-06-05T09:07:34.331988Z,6
/data/upload/5/f6b4fe5c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_DjMJ16c.JPG,2023-06-05T09:07:42.765402Z,581,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),7.055,579,2023-06-05T09:07:42.765361Z,6
/data/upload/5/fbfb044b-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_myU1yYC.JPG,2023-06-05T09:08:05.567374Z,582,[MO-TP] Multiple objects present - All objects detected,8.474,580,2023-06-05T09:08:05.567333Z,6
/data/upload/5/9517daa9-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_MHIy9vg.JPG,2023-06-05T09:08:21.915986Z,583,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),14.892,581,2023-06-05T09:08:21.915950Z,6
/data/upload/5/69e52800-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_StLxe52.JPG,2023-06-05T09:08:35.244789Z,584,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),10.707,582,2023-06-05T09:08:35.244749Z,6
/data/upload/5/b1b1dd36-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_qLl76Km.JPG,2023-06-05T09:08:59.107753Z,585,[MO-TP] Multiple objects present - All objects detected,6.159,583,2023-06-05T09:08:59.107711Z,6
/data/upload/5/fa43748d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_sCcEQd8.JPG,2023-06-05T09:09:05.742394Z,586,[MO-TP] Multiple objects present - All objects detected,5.395,584,2023-06-05T09:09:05.742357Z,6
/data/upload/5/858b0a7f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Jg79uiy.JPG,2023-06-05T09:09:10.879751Z,587,[MO-TP] Multiple objects present - All objects detected,3.925,585,2023-06-05T09:09:10.879710Z,6
/data/upload/5/5b2d70db-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_jGFj1fX.JPG,2023-06-05T09:09:14.156998Z,588,[MO-TP] Multiple objects present - All objects detected,2.001,586,2023-06-05T09:09:14.156954Z,6
/data/upload/5/ed4d440f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_8r8EzS4.JPG,2023-06-05T09:09:17.518534Z,589,[MO-TP] Multiple objects present - All objects detected,2.175,587,2023-06-05T09:09:17.518490Z,6
/data/upload/5/af8969d9-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_VArl09T.JPG,2023-06-05T09:09:22.834834Z,590,[MO-TP] Multiple objects present - All objects detected,4.14,588,2023-06-05T09:09:22.834791Z,6
/data/upload/5/c910d97f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_GoFqPpq.JPG,2023-06-05T09:09:46.460320Z,591,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),22.067,589,2023-06-05T09:09:46.460279Z,6
/data/upload/5/139b4280-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_3xf1BPC.JPG,2023-06-05T09:10:04.886804Z,592,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),4.216,590,2023-06-05T09:10:04.886762Z,6
/data/upload/5/1ae504e6-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Q4qgGb8.JPG,2023-06-05T09:10:07.683472Z,593,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),1.665,591,2023-06-05T09:10:07.683429Z,6
/data/upload/5/c98e8da1-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_rfqIT2c.JPG,2023-06-05T09:10:11.024007Z,594,[MO-FN] Multiple objects present  - detected < present (i.e. the model fails to detect one or more objects),2.214,592,2023-06-05T09:10:11.023962Z,6
/data/upload/5/e0c242c0-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_9gWzrDk.JPG,2023-06-05T09:10:23.329188Z,595,[SO-TP] Single object present - single object detected,11.145,593,2023-06-05T09:10:23.329147Z,6
/data/upload/5/f5149a9c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_0BfR06z.JPG,2023-06-05T09:10:52.560847Z,596,[SO-TN] No object present – no object detected,21.902,594,2023-06-05T09:10:52.560805Z,6
/data/upload/5/9e4046dc-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_XzhK2X2.JPG,2023-06-05T09:11:03.436844Z,597,[SO-TP] Single object present - single object detected,8.979,595,2023-06-05T09:11:03.436807Z,6
/data/upload/5/7eeaa4fa-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_qnTXQIO.JPG,2023-06-05T09:11:07.631924Z,598,[SO-TP] Single object present - single object detected,2.963,596,2023-06-05T09:11:07.631881Z,6
/data/upload/5/3d018a11-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_qVHYNQU.JPG,2023-06-05T09:11:12.980816Z,599,[SO-TP] Single object present - single object detected,3.401,597,2023-06-05T09:11:12.980773Z,6
/data/upload/5/303048fa-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_oehzg5y.JPG,2023-06-05T09:11:19.637000Z,600,[SO-TP] Single object present - single object detected,5.452,598,2023-06-05T09:11:19.636942Z,6
/data/upload/5/30b4cde4-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_CiaMZ4D.JPG,2023-06-05T09:11:52.405887Z,601,[SO-TN] No object present – no object detected,3.956,599,2023-06-05T09:11:52.405846Z,6
/data/upload/5/7ae45d9f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Lk93Dkg.JPG,2023-06-05T09:12:04.575139Z,602,[SO-TN] No object present – no object detected,10.402,600,2023-06-05T09:12:04.575081Z,6
/data/upload/5/3790e576-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_ipmDN0Y.JPG,2023-06-05T09:12:09.890373Z,603,[SO-TP] Single object present - single object detected,4.173,601,2023-06-05T09:12:09.890329Z,6
/data/upload/5/7866bc3c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_EYQRM71.JPG,2023-06-05T09:12:14.577885Z,604,[SO-TP] Single object present - single object detected,3.025,602,2023-06-05T09:12:14.577829Z,6
/data/upload/5/31ef4259-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_DHEhUHv.JPG,2023-06-05T09:12:18.288374Z,605,[SO-TP] Single object present - single object detected,2.632,603,2023-06-05T09:12:18.288332Z,6
/data/upload/5/65962d27-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_eKnpOp1.JPG,2023-06-05T09:12:22.957715Z,606,[SO-TP] Single object present - single object detected,3.538,604,2023-06-05T09:12:22.957673Z,6
/data/upload/5/c9f37638-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_2Ky7kwL.JPG,2023-06-05T09:12:50.058089Z,607,[SO-TN] No object present – no object detected,25.962,605,2023-06-05T09:12:50.058049Z,6
/data/upload/5/ec282aee-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_pYSXxsv.JPG,2023-06-05T09:12:56.447122Z,608,[SO-TP] Single object present - single object detected,5.225,606,2023-06-05T09:12:56.447085Z,6
/data/upload/5/279a5495-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_ZQDl5SG.JPG,2023-06-05T09:13:31.235731Z,609,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),7.565,607,2023-06-05T09:13:31.235690Z,6
/data/upload/5/454e577e-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_H8iLgPp.JPG,2023-06-05T09:13:35.855924Z,610,[SO-TP] Single object present - single object detected,3.239,608,2023-06-05T09:13:35.855883Z,6
/data/upload/5/f31da643-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_5OlDx72.JPG,2023-06-05T09:13:39.810456Z,611,[SO-TP] Single object present - single object detected,2.814,609,2023-06-05T09:13:39.810415Z,6
/data/upload/5/f537170d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_LEgfWlQ.JPG,2023-06-05T09:13:49.391548Z,612,[SO-TN] No object present – no object detected,8.601,610,2023-06-05T09:13:49.391504Z,6
/data/upload/5/6263ee9d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_uzCTm4r.JPG,2023-06-05T09:13:52.526895Z,613,[SO-TP] Single object present - single object detected,2.0,611,2023-06-05T09:13:52.526840Z,6
/data/upload/5/aee9ece9-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_IjuXXA3.JPG,2023-06-05T09:14:26.451558Z,614,[SO-TN] No object present – no object detected,3.724,612,2023-06-05T09:14:26.451520Z,6
/data/upload/5/63544e38-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_4BofsXO.JPG,2023-06-05T09:14:34.736814Z,615,[SO-TN] No object present – no object detected,5.407,613,2023-06-05T09:14:34.736776Z,6
/data/upload/5/2a23ce7c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_UTXDeBH.JPG,2023-06-05T09:14:39.664203Z,616,[SO-TN] No object present – no object detected,3.768,614,2023-06-05T09:14:39.664162Z,6
/data/upload/5/57a8b9c9-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_3rJQVf0.JPG,2023-06-05T09:14:44.975985Z,617,[SO-TN] No object present – no object detected,3.993,615,2023-06-05T09:14:44.975948Z,6
/data/upload/5/5ee1bf9f-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_0heCdVw.JPG,2023-06-05T09:15:09.247026Z,618,[SO-TN] No object present – no object detected,23.194,616,2023-06-05T09:15:09.246979Z,6
/data/upload/5/d00f064c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_NwR8Fd1.JPG,2023-06-05T09:15:15.759108Z,619,[SO-TN] No object present – no object detected,5.34,617,2023-06-05T09:15:15.759068Z,6
/data/upload/5/ba77e732-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_gpGLdCe.JPG,2023-06-05T09:15:19.666782Z,620,[SO-TN] No object present – no object detected,2.807,618,2023-06-05T09:15:19.666740Z,6
/data/upload/5/81379976-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Mr4vaGH.JPG,2023-06-05T09:15:22.433135Z,621,[SO-TN] No object present – no object detected,1.564,619,2023-06-05T09:15:22.433095Z,6
/data/upload/5/374a61c3-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Ijn59w8.JPG,2023-06-05T09:15:25.375237Z,622,[SO-TP] Single object present - single object detected,1.871,620,2023-06-05T09:15:25.375198Z,6
/data/upload/5/32795bf8-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_2Xam9Ak.JPG,2023-06-05T09:15:28.383584Z,623,[SO-TP] Single object present - single object detected,1.858,621,2023-06-05T09:15:28.383545Z,6
/data/upload/5/5806b8e2-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_rMIKiny.JPG,2023-06-05T09:15:33.332094Z,624,[SO-TN] No object present – no object detected,3.785,622,2023-06-05T09:15:33.332053Z,6
/data/upload/5/087e2560-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_OwFQy8y.JPG,2023-06-05T09:15:41.587622Z,625,[SO-TN] No object present – no object detected,7.01,623,2023-06-05T09:15:41.587582Z,6
/data/upload/5/7e842032-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_aGsZAHq.JPG,2023-06-05T09:15:44.659266Z,626,[SO-TP] Single object present - single object detected,1.984,624,2023-06-05T09:15:44.659223Z,6
/data/upload/5/9de409f0-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_cBUARXR.JPG,2023-06-05T09:15:59.230952Z,627,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),13.552,625,2023-06-05T09:15:59.230910Z,6
/data/upload/5/fd314a1d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_8msk0f5.JPG,2023-06-05T09:16:04.755003Z,628,[SO-TN] No object present – no object detected,4.175,626,2023-06-05T09:16:04.754947Z,6
/data/upload/5/1c31a80c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_8m3gML9.JPG,2023-06-05T09:16:10.246093Z,629,[SO-TN] No object present – no object detected,4.321,627,2023-06-05T09:16:10.246050Z,6
/data/upload/5/9ba38a4d-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_NTyAva8.JPG,2023-06-05T09:16:13.350408Z,630,[SO-TN] No object present – no object detected,1.902,628,2023-06-05T09:16:13.350366Z,6
/data/upload/5/a37500c1-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_SCau7gU.JPG,2023-06-05T09:16:17.505555Z,631,[SO-TP] Single object present - single object detected,3.046,629,2023-06-05T09:16:17.505507Z,6
/data/upload/5/5f19403e-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_uFzsnrm.JPG,2023-06-05T09:16:20.132169Z,632,[SO-TP] Single object present - single object detected,1.621,630,2023-06-05T09:16:20.132127Z,6
/data/upload/5/370b6217-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_q9uSeF6.JPG,2023-06-05T09:16:22.880049Z,633,[SO-TN] No object present – no object detected,1.699,631,2023-06-05T09:16:22.880008Z,6
/data/upload/5/f817ad67-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_B2GCW5t.JPG,2023-06-05T09:16:26.244052Z,634,[SO-TP] Single object present - single object detected,2.365,632,2023-06-05T09:16:26.244010Z,6
/data/upload/5/2eb55841-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_dCwTXV2.JPG,2023-06-05T09:16:29.856127Z,635,[SO-TP] Single object present - single object detected,2.573,633,2023-06-05T09:16:29.856087Z,6
/data/upload/5/1cbd1631-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Kweqo6t.JPG,2023-06-05T09:16:36.467358Z,636,[SO-TN] No object present – no object detected,5.533,634,2023-06-05T09:16:36.467316Z,6
/data/upload/5/7bf4958b-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_pJjkwVA.JPG,2023-06-05T09:16:40.181846Z,637,[SO-TN] No object present – no object detected,2.72,635,2023-06-05T09:16:40.181806Z,6
/data/upload/5/43cfc588-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_jdrfZlN.JPG,2023-06-05T09:16:44.578018Z,638,[SO-TN] No object present – no object detected,3.325,636,2023-06-05T09:16:44.577975Z,6
/data/upload/5/7b5f9cc9-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_W10hyM6.JPG,2023-06-05T09:17:07.463532Z,639,[SO-TN] No object present – no object detected,2.33,637,2023-06-05T09:17:07.463488Z,6
/data/upload/5/214b8296-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_IMaO7YH.JPG,2023-06-05T09:17:12.258658Z,640,[SO-TP] Single object present - single object detected,3.647,638,2023-06-05T09:17:12.258615Z,6
/data/upload/5/12880a3b-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_mTowUnw.JPG,2023-06-05T09:17:18.626190Z,641,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),5.282,639,2023-06-05T09:17:18.626138Z,6
/data/upload/5/71896a34-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_7gaGihT.JPG,2023-06-05T09:17:27.540131Z,642,[SO-TN] No object present – no object detected,7.719,640,2023-06-05T09:17:27.540087Z,6
/data/upload/5/1eb760e4-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_kePElCy.JPG,2023-06-05T09:17:32.591313Z,643,[SO-TN] No object present – no object detected,3.915,641,2023-06-05T09:17:32.591269Z,6
/data/upload/5/91564308-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_SjKvNca.JPG,2023-06-05T09:17:35.109720Z,644,[SO-TP] Single object present - single object detected,1.482,642,2023-06-05T09:17:35.109676Z,6
/data/upload/5/5ad30daf-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_YJWskg0.JPG,2023-06-05T09:17:37.941495Z,645,[SO-TP] Single object present - single object detected,1.871,643,2023-06-05T09:17:37.941453Z,6
/data/upload/5/6c2a9d0a-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_uC0QLL8.JPG,2023-06-05T09:17:40.557378Z,646,[SO-TP] Single object present - single object detected,1.547,644,2023-06-05T09:17:40.557337Z,6
/data/upload/5/df14e8c4-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_ZX3LXtW.JPG,2023-06-05T09:17:42.740690Z,647,[SO-TP] Single object present - single object detected,1.194,645,2023-06-05T09:17:42.740644Z,6
/data/upload/5/fa5a4131-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Spe8NEd.JPG,2023-06-05T09:17:45.253234Z,648,[SO-TP] Single object present - single object detected,1.307,646,2023-06-05T09:17:45.253189Z,6
/data/upload/5/4dbdfaa0-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_rJAysO4.JPG,2023-06-05T09:26:31.369333Z,754,[SO-FN] Single object present - no object detected (i.e. the model fails to detect the object),4.905,647,2023-06-05T09:26:31.369256Z,6
/data/upload/5/616bbf1c-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_2Z1X1Oz.JPG,2023-06-05T09:17:51.358094Z,649,[SO-TP] Single object present - single object detected,3.511,648,2023-06-05T09:17:51.358052Z,6
/data/upload/5/753f36fc-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_H439r3O.JPG,2023-06-05T09:17:55.523489Z,650,[SO-TN] No object present – no object detected,2.861,649,2023-06-05T09:17:55.523450Z,6
/data/upload/5/a1bb8b37-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_fwJZqAw.JPG,2023-06-05T09:18:14.694721Z,651,[SO-TN] No object present – no object detected,3.652,650,2023-06-05T09:18:14.694665Z,6
/data/upload/5/4fe5a679-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_3a4q2Ez.JPG,2023-06-05T09:18:19.398470Z,652,[SO-TN] No object present – no object detected,3.517,651,2023-06-05T09:18:19.398411Z,6
/data/upload/5/e1972edd-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_M3NpalS.JPG,2023-06-05T09:18:22.961158Z,653,[SO-TN] No object present – no object detected,2.397,652,2023-06-05T09:18:22.961115Z,6
/data/upload/5/462b668e-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_DWIQpEg.JPG,2023-06-05T09:18:25.747653Z,654,[SO-TN] No object present – no object detected,1.646,653,2023-06-05T09:18:25.747610Z,6
/data/upload/5/9a421f91-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_K04cOKr.JPG,2023-06-05T09:18:29.618968Z,655,[SO-TP] Single object present - single object detected,2.789,654,2023-06-05T09:18:29.618923Z,6
/data/upload/5/c17fc724-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_J71ZxQX.JPG,2023-06-05T09:18:33.077858Z,656,[SO-TN] No object present – no object detected,2.443,655,2023-06-05T09:18:33.077813Z,6
/data/upload/5/6ae215e2-anno_dataProsjekter3823001_17_metodesats_analyse_23_04_jepsenMegadetec_Xb4O5u2.JPG,2023-06-05T09:18:35.524092Z,657,[SO-TN] No object present – no object detected,1.399,656,2023-06-05T09:18:35.524029Z,6
